,description,final_label,step_c_d_choice,step_e_choice,step_f_choice,step_g_choice,step_h_choice,step_i_choice,id,DEF
707,"...frag mich wo die ganzen Rechtsratikalen denn sind von denen er spricht....? Meint er vielleicht die Türkischen Demonstranten die im Juli 2014 in Essen solche Parolen schrien wie, ""zitiere"": Juden ins Gas..Sieg Heil...etc.""!!!!",False,False,none,none,none,none,none,894911697213921,False
708,"Und was macht die Zonenwachtel? Will Orban dazu zwingen,dass sie diese Assilanten und Krimigranten bei sich aufzunehmen. Wie bekloppt muss es hier noch werden,bis auch der letzte Tolleranzdepp aus seinem Tiefschlaf erwacht?",False,,none,none,none,none,none,982661315105625,False
709,"Jeder Haufen scheint in Deutschland einen ""Zentralrat"" zu haben!! Gibt es eigentlich einen ""Zentralrat der Deutschstämmigen""?? So nicht, sollten wir ihn gründen, denn von den kriminellen Vereinigungen, die in Berlin sitzen und die Land- sowie Stadträte okkupieren, haben Deutschstämmige nur Entscheidungen zu erwarten, die ihren Fortbestand in Frage stellen!!",False,False,none,none,none,none,none,1084495658255523,False
710,Jeder von den Kannacken da bekommt ein Taschengeld von 2500 Euro Und die Wessis betiteln die Ossis seit 25 Jahren als ewige Nörgler und Ausländer werden bevorzugt behandelt seit 2 Jahren ?   Geht Euch da mal ein Licht auf im Westen ^^,False,False,none,none,none,none,none,951587988212958,False
712,Was machen überhaupt Marrokkaner und Tunesier hier ??? Ist dort auch Krieg ??? Dann muss ich aber was verpasst haben !!! Deutschland holt sich anscheinend die Verbrecher selber rein :-D :-D :-D,False,False,none,none,none,none,none,882704565101301,False
713,wieder die linke Antifa ....die nichts..... im Kopf außer Müll.,False,False,none,none,none,none,none,1007172995987790,False
714,"Ich verstehe nur nicht ganz, warum die das machen? Letzten Endes vernichten die sich selbst - und zwar in kürzester Zeit! Sind die so realitätsfern, daß sie das nicht realisieren oder glauben die - im Worst Case würden die Moslems sie an der Macht lassen? Denen muß doch klar sein, daß sie die nächsten sind, die zum Teufel gejagt werden!",False,False,none,none,none,none,none,1115002988538123,False
716,"Wenn die nicht ihren Willen bekommen, dann schalten sie in Angriffmodus, egal ob dort oder hier :-( so wie es in Suhl war. Was natürlich von den längst gleichgeschalteten M(F)erkel Medien verschwiegen wird.",False,True,True,True,False,True,False,982650028440087,False
717,"Wenn ich mir unsere gehirngewaschenen Gegner so ansehe, weis ich wieder, warum es die Redewendung ''linker Hund'' gibt.",False,False,none,none,none,none,none,857960414242383,False
719,"Rudi Fett und die Bevölkerung wird weiter dümmer, anstatt mal an die Zukunft zu denken!",False,False,none,none,none,none,none,1055108464527576,False
720,Gegen ISLAM !!!,False,False,none,none,none,none,none,856746334363791,False
721,"Wer mehr über schwere Amtsdelikte von CDU Politikern erfahren möchte, die die Lügenpresse verschweigt, liest den Blog Beamtenkriminalitaet!",False,True,True,True,False,True,False,1152503618121393,False
722,"Kann ich bei euch Asyl beantragen? Ich komme aus München und will gern flüchten, weil mir dieses Dreckspack gewaltig auf den Sender geht. Ich habe zwar bei der letzten Wahl das kreuz an der richtigen Stelle gemacht, aber leider hat es nicht gereicht :(",False,False,none,none,none,none,none,945887198783037,False
723,Ich denke am Ende 2016 wird es die Bundesrepublik Deutschalnd so nicht mehr geben. Merkel hat ihr eigens Land auf dem Gewissen. Merkel- ist die größte Schande seit 1945 für dieses Land.,False,True,True,True,False,True,True,1055083457863410,False
724,bei kohl und schröder(einheit u.agenda2010) hab ich gedacht schlimmer gehts nimmer! mit merkel wurde ich eines besseren belehrt.,False,True,True,True,False,True,True,1057726654265757,False
725,"Sorry, dass ich Dich verbessern muss, Totenhöfer ist Scheisse und zwar Schweinescheisse !!!",True,True,True,True,True,none,none,894680667237024,True
726,Ab in den Knast mit der Brut! Solche Hassprediger vergiften schon viel zu lange die Gehirne extrem naiver jugendlicher Moslems in unserem Land.,False,False,none,none,none,none,none,935989286439495,False
727,"Diesen Links-Grünen Idioten ist aber auch nichts zu doof !  Diese Asylbetrüger wissen doch vorher, dass sie in ein christliches Land einfallen und dass sie sich auf eine christliche Kultue einzustellen haben. Es ist einfach nur widerlich, wie diese Links-Grünen sich bei den Asylbetrügern einschleimen wollen !",False,False,none,none,none,none,none,1012533228785100,False
728,"Ihr dankt den Bullen???
Dafür dass sie auf Befehl von oben die Bekanntgabe des wahren Mörders des Eritreers hinauszögerten um Pegida in Misskredit zu bringen und um die Gegendemonstranten zu motivieren und zu legitimieren? Und jetzt gesteht ihr eure eigene Hilflosigkeit ein, mit ein paar Zecken nicht klarzukommen?
 Aber schön von Nazis distanzieren,  die wir unsere Veranstaltungen selbst schützen können. 
Ihr Pegida ""Organisatoren"" seid ja soo erbärmlich.",False,True,True,True,False,True,False,856765477695210,False
729,Einer der mutig genug ist mit seinem wahren profil seine Meinung zu äußern  und nicht wie du feige Ratte mit einem fake account hier auf Internet Polizei machst. Ich werde nicht mehr auf deine antworten reagieren kleiner möchtegern facebook Sheriff.,True,True,True,True,False,False,True,982881701750253,True
730,Sozialschnorrer-Pack??,False,False,none,none,none,none,none,1096013480437074,False
731,"Jo!...erstmal die bescheuerten 
Koran-Verteilstände weg...Burka-Verbot sowieso...und Meldepflicht ist ein unwiderufliches MUSS; auch für uns!!",False,False,none,none,none,none,none,1010177182354038,False
732,"SChön, im Namen Allah verlieren zur Zeit 1000 Menschen  am Tag ihr Leben dieser Spinner will das nicht wahrhaben. Das ist Volksverhetzung pur.",False,False,none,none,none,none,none,895399477165143,False
733,"nrw wird in naher zukunft ein autonomes gebiet in deutschland werden. die migranten sind dort schon in überzahl und werden bald ihr eigenes land in deutschland fordern. und so wie die politik hier tickt....sie wird selbstverständlich autonomie gewähren. was hier im land abgeht....die zerschlagung von deutschland ist angelaufen. welcher deutscher würde denn in nrw freiwillig leben wollen, außer die dort geborenen restdeutschen???",False,False,none,none,none,none,none,1010965248941898,False
734,Unsere Volksverräter Merkel und Gabriel müssen endlich mal kapieren.. Wir wollen weder Flüchtlinge noch Multikulti,False,True,True,True,False,True,False,993437980694625,False
735,Diese elenden Linksfaschisten .,False,False,none,none,none,none,none,1107834389254983,False
737,"Solange diesen unverschämten Typen das Schlaraffenland in Deutschland geboten wird, tun die einfach alles dafür, um hierher zu kommen. Die werfen sogar ihre Kinder vors Auto. Werden eben dann neue gemacht.",False,False,none,none,none,none,none,1095965297108559,False
738,Asylbewerber entrüstet. Och ihr armen. Dann aber ab nach Hause,False,False,none,none,none,none,none,1111407438897678,False
739,Da ist es wohl am besten in jeden Asylantenheim Messer auszuteilen ist ja billiger wie Abschiebehaft könnte ja sogar von Solingen gesponsert werden,False,False,none,none,none,none,none,882695355102222,False
741,gar ne erst rein lassen da braucht man die auch nicht abschieben,False,False,none,none,none,none,none,960898337281923,False
742,"Hat der nicht mal den IS besucht und hat einige davon interviewt! 
Warum ist gerade der lebend da wieder heim gekommen
Anderen Reporter hat man den Kopf abgeschnitten!
Der ist das beste Beispiel für einen Nazitheoretiker!",False,True,True,True,False,True,True,894644070574017,False
743,Es sind Diener des Zionismus und jetzt ist wirklich Christentum auf der Zielscheibe!,False,False,none,none,none,none,none,1096010653770690,False
744,"Die deutsche hette es sehr gut haben können ohne amerika und die EU,keine asylanten,genung arbeit und so weiter,aber durch die schädlinge etablierte Volksverräter werden die deutsche mißbraucht und ausgeraubt,wie die Ärsche der welt ausgenuzt",False,False,none,none,none,none,none,1098144503557305,False
745,Fachkenntnisse? Welche Fachkenntnisse haben diese Migranten? Arabisch sprechen und gut Eselrteiten,False,False,none,none,none,none,none,876334312404993,False
746,Es wird Zeit das ein Aufräumer kommt mit Oberlippenbart,False,False,none,none,none,none,none,982965621741861,False
747,"*Herzlich*Willkommen.....""Die Schweine begrüßen herzlichst den Metzger, der sie bald schlachten wird! ""   Diesen alten Spruch kann man in der jetztigen Lage auch gut verwenden...oder???  PS: Wird es demnächst ein 17. Bundesland geben ...""SYRIEN"" ?? Bei dann rund mind. 2 Millionen EInwohnern kann man darüber nachdenken.....",False,False,none,none,none,none,none,977038572334566,False
748,Der Dummkopf bist Du - ich hoffe Du bist noch jung - dann ist es verzeihlich.,True,True,True,True,False,False,True,856778541027237,True
749,"[@IND], ich meine wenn man die einsperrt, verursacht  das geistesgestörte Biest dem Volk nur überflüssige Kosten.  Ich würde eher vorschlagen die wie im Mittelsalter auf einem Scheiterhaufen als als abschreckende Hexe zu verbrennen. Das sollte gut geflimt  und auch in Afrika  vorgeführt werden mit dem Zusatz, dass wir das Gleiche mit jedem Koksbrocken  tun werden, der illegal unsere Grenzen überschreitet.  Wenn das alle in Afrika wissen, kommt bestimmt kein Koksbrocken illegal  zu uns.",True,True,True,True,True,none,none,994543903917366,True
752,"Hi Artur .Tolleranz und Respekt ,gehts noch .Mit wem denn ,????Etwa mit den Mörden einer 19 Jährigen in Berlin .Bei lebendigen Leib verbrannt weil sie Schwanger war .Respekt mit Drogendialern die vor den Schulen stehen ,Respekt vor Zuhältern .Ich sage schlicht und einfach ,,,,Schande über dich ....Bedenke die Mörder sind unter uns Mach die mal Gedanken über Deutschland und seine ach so Lieben",False,True,False,none,none,none,none,858356850869406,False
753,"Ich sprühs auf jede Wand: ""Raperefugees raus aus diesem Land""",False,False,none,none,none,none,none,1038623599509396,False
754,"Das wäre der zweite wichtige Schritt. Der erste wäre, die Leute gar nicht ins Land zu lassen.",False,False,none,none,none,none,none,960970707274686,False
755,"Genau wie ""wie wir"" alle Merkel gewählt haben?? Versteh mich bitte nicht falsch ,aber die Bonzen,egal in welcher Position' stehen auch ohne des Volkes Stimme schon fest""""",False,False,none,none,none,none,none,935426126495811,False
756,"nicht schuldig mirantite schuldig Griechenland. Griechenland hat Geld für Migranten erhalten. Das Geld sollte die griechische Regierung mit ihnen zu verbringen sie Migranten in Lagern unterzubringen . Migranten sind zu Fuß frei um Griechenland und Mazedonien wirtschaftlichen Folgen leiden. Unsere Lkw mit verderblichen Waren haben die griechischen Straßen erfasst. (Mazedonien profitieren Hafen Thessaloniki) .Welche den Schaden zu bezahlen. Griechenland unorganisiert, faul und gierig",False,False,none,none,none,none,none,1095988190439603,False
758,Habe ich und zwar jene die innerhalb meiner Familie aufgenommen wurden. Fazit.... NIE WIEDER!!! Das Wort Flüchtling ist gier absolut unpassend! Rotzfreche Invasoren sind es die ich kennenlernte!,False,False,none,none,none,none,none,1134094019962353,False
759,"Traumatisierte maskierte Asylanten werfen Steine und zündeln Feuer an,weil sie ihren Willen nicht kriegen... Aufwachen..... ! Das sind doch keine Asyl....ab nach Hause !",False,False,none,none,none,none,none,982890168416073,False
760,"Das ermordete und verbrannte Mädchen aus Berlin. Laßt mich raten. Täter hatten Migrationshintergrund, oder? Ist das schon raus?",False,False,none,none,none,none,none,857907734247651,False
761,"Welch armseliges heuchlerisches linkes Pack...ueberall am Klatschen, aber das ganze Gesockse bloss nicht in der Nähe haben wollen...wie scheinheilig...aber wundert mich nicht..",False,False,none,none,none,none,none,987833004588456,False
762,"Fleißig weiterarbeiten und Überstunden machen, 2 Job 3, Job,die Neubürger , haben Hunger, brauchen ( in guter Lage) Wohnungen , Klamotten usw. Und an die Frauen kauft keine Höschen mehr ,  die gehen nur kapput, bei der Bereicherung !",False,False,none,none,none,none,none,1055081944530228,False
763,"das Stupide an diesen Kundgebungen ist, daß sie nicht gegen ""Nazis"" sondern gegen alles sind was diesen linken Faschisten nicht paßt !",False,False,none,none,none,none,none,945355532169537,False
764,Da war sie wieder.Merkelnazidiktatur 2016.,False,True,True,True,False,True,True,1152509131454175,False
766,Gott seid ihr blöd... #pegidioten,False,False,none,none,none,none,none,1012258145479275,False
767,"Ich würde sagen, schafft erstmal Ordnung in eurem Islam. Solang es Attentäter, Kopfabschneider, Taliban und IS gibt, die sich alle auf euren Herren Mohammed und den Koran berufen, solang wird der Islam unglaubwürdig sein. Jedoch könnt nur ihr das selbst intern klären. Ich habe z.B. noch keinen Iman gesehen, der den IS auf Schärfste kritisiert. Statt dessen, so scheint es, schafft ihr nur überall anders Probleme. Übrigens: Reden deine Eltern Deutsch mit dir, wenn ihr hier wohnt?",False,False,none,none,none,none,none,857421180962973,False
768,"Dieser Abschaum sitzt auf ihrem faulen Fleisch und redet nur was ihnen die Versager Politiker vorgeben 
Wer muss sich mit den Facharbeitern herumschlagen und bezahlen wir das dumme Volk",False,False,none,none,none,none,none,876342492404175,False
769,Hans-Jürgen Dischereit der einzige der hier stumpfsinnig ist bist du. Bei so dummen und naiven Menschen verspüre ich auch immer einen starken Brecheiz.,True,True,True,True,False,False,True,1055527887818967,True
770,Habe Flüchtling gefunden und zur Grenze gebracht .,False,False,none,none,none,none,none,1065199963518426,False
771,"Wann hat die Merkel nun gelogen? Damals, als es hieß Multi-Kulti ist gescheitert oder aktuell wo wir multikulti sein sollen?  Ich behaupte mal die lügt immer wenn sie das Maul aufmachen tut.",False,True,True,True,False,True,True,855480981156993,False
773,"1. Focus Falschmeldung, gestern ist erst im Radio gekommen, solche Falschmeldungen seien Volksverhetzung und strafbar. Also wo ist die Anzeige? 

2. Mehrere Personen ein uns ausgegangen? Im Hotel? Wenn es keine Terroristen sind, dann ist es eben eine andere Kriminelle Organisation.  Ob ich nun von nem  Kameltreiber in die Luft gejagt werde weil er seinem pedofilen Profeten nacheifern oder weil er nen geldtransporter sprengen wollte spielt nun keine große rolle.

3. Die konnten mit den eigenen Autos abhauen? Wird sowas nicht als erstes verhindert? Aber die Münchner Polizei ist ja vermutlich netmal in der Lage. Einen 6 jährigen Bub daran zu hindern nen lutscher zu klauen. 

4. Und man wird nie erfahren was es wirklich war und die Blümchenpflücken in München werden weiter jubeln. Die würden noch junbeln wärend sie von den Kameltreibern abgeschlachtet werden.",False,False,none,none,none,none,none,1011479098890513,False
